order_id,product_id,quantity,unit_price,unit_cost,discount
O003358,P002,53,8.89,4.66,0.11
O003358,P017,161,62.0,40.44,0.0
O003358,P003,143,16.99,10.34,0.0
O003358,P020,176,135.59,76.62,0.09
O003358,P018,140,15.67,9.44,0.05
O003359,P009,181,14.99,7.65,0.0
O003359,P005,116,29.03,17.29,0.12
O003359,P008,25,8.25,4.9,0.0
O003359,P003,144,15.12,9.98,0.11
O003359,P013,105,13.5,7.25,0.0
O003359,P014,111,17.0,11.34,0.0
O003359,P019,26,18.9,11.3,0.1
O003359,P017,177,62.0,42.95,0.0
O003360,P017,11,62.0,35.03,0.0
O003360,P008,2,8.25,4.49,0.0
O003360,P016,3,54.99,35.72,0.0
O003361,P003,163,16.99,9.17,0.0
O003361,P019,98,21.0,11.2,0.0
O003361,P012,81,64.0,39.34,0.0
O003361,P015,26,75.05,41.41,0.05
O003361,P008,107,7.59,4.4,0.08
O003361,P001,157,6.22,3.78,0.11
O003361,P017,43,57.66,43.17,0.07
O003362,P014,17,17.0,11.2,0.0
O003362,P009,1,14.99,7.53,0.0
O003362,P020,12,149.0,95.79,0.0
O003362,P017,5,62.0,43.05,0.0
O003362,P010,5,16.5,8.81,0.0
O003363,P005,85,30.35,18.88,0.08
O003363,P008,29,7.09,5.12,0.14
O003363,P014,13,17.0,9.94,0.0
O003363,P006,74,15.22,9.79,0.13
O003363,P017,6,62.0,37.91,0.0
O003364,P002,116,9.99,5.36,0.0
O003364,P004,42,10.12,6.64,0.12
O003364,P003,193,16.99,8.88,0.0
O003364,P019,76,21.0,11.15,0.0
O003365,P019,81,19.95,12.63,0.05
O003365,P015,89,79.0,45.14,0.0
O003365,P001,30,6.99,3.67,0.0
O003365,P016,153,51.14,32.64,0.07
O003365,P002,69,8.99,5.11,0.1
O003366,P009,38,14.09,7.52,0.06
O003366,P015,145,79.0,51.61,0.0
O003366,P005,97,29.36,19.35,0.11
O003366,P012,8,58.88,38.75,0.08
O003366,P004,5,11.5,5.95,0.0
O003366,P019,82,21.0,12.14,0.0
O003367,P013,5,13.5,8.64,0.0
O003367,P004,10,11.5,6.63,0.0
O003368,P016,6,50.04,33.58,0.09
O003368,P017,47,62.0,42.91,0.0
O003368,P006,69,17.5,8.12,0.0
O003368,P015,65,79.0,51.35,0.0
O003369,P011,2,165.0,86.85,0.0
O003369,P006,13,17.5,8.41,0.0
O003369,P004,20,11.5,6.9,0.0
O003370,P018,6,16.5,9.33,0.0
O003370,P015,13,68.73,49.21,0.13
O003370,P020,16,149.0,83.08,0.0
O003370,P005,15,32.99,16.25,0.0
O003370,P012,148,60.8,35.08,0.05
O003371,P008,134,8.25,4.63,0.0
O003371,P015,134,79.0,42.36,0.0
O003371,P010,70,16.5,8.68,0.0
O003371,P012,77,64.0,38.31,0.0
O003371,P014,164,17.0,10.5,0.0
O003372,P002,101,9.99,5.1,0.0
O003372,P011,64,165.0,94.73,0.0
O003372,P019,91,19.53,13.67,0.07
O003372,P001,25,6.99,3.67,0.0
O003373,P016,9,54.99,36.57,0.0
O003373,P001,18,6.99,3.82,0.0
O003373,P005,19,32.99,19.64,0.0
O003373,P020,6,149.0,87.95,0.0
O003374,P019,40,21.0,11.52,0.0
O003374,P015,94,79.0,48.55,0.0
O003374,P004,55,11.5,5.93,0.0
O003375,P018,4,16.5,9.77,0.0
O003375,P010,10,16.5,8.62,0.0
O003375,P014,4,17.0,9.76,0.0
O003375,P016,8,54.99,34.07,0.0
O003376,P004,1,11.5,5.87,0.0
O003376,P016,19,54.99,30.81,0.0
O003376,P006,15,17.5,8.43,0.0
O003376,P009,7,14.99,7.77,0.0
O003377,P010,14,16.5,9.57,0.0
O003377,P011,18,165.0,103.01,0.0
O003378,P007,57,41.0,20.95,0.0
O003378,P019,21,18.27,11.94,0.13
O003378,P012,47,64.0,39.74,0.0
O003378,P016,13,54.99,33.63,0.0
O003378,P008,24,7.59,4.91,0.08
O003378,P018,169,16.5,10.29,0.0
O003378,P001,108,6.08,3.36,0.13
O003379,P014,143,17.0,10.57,0.0
O003379,P008,184,7.75,5.12,0.06
O003379,P006,154,17.5,9.06,0.0
O003379,P009,150,14.99,7.35,0.0
O003379,P019,155,19.32,12.45,0.08
O003380,P006,32,16.27,8.29,0.07
O003380,P016,191,54.99,28.92,0.0
O003380,P004,17,11.5,6.01,0.0
O003380,P009,183,14.09,7.06,0.06
O003380,P019,34,21.0,13.21,0.0
O003381,P013,39,13.5,8.65,0.0
O003381,P017,77,62.0,41.93,0.0
O003381,P008,34,7.67,4.14,0.07
O003381,P011,157,156.75,103.53,0.05
O003381,P004,115,10.35,6.76,0.1
O003381,P012,41,55.68,35.64,0.13
O003381,P007,6,38.13,22.97,0.07
O003381,P002,140,9.99,4.6,0.0
O003382,P003,15,16.99,9.66,0.0
O003382,P014,164,17.0,11.4,0.0
O003382,P018,21,14.52,8.49,0.12
O003382,P020,8,134.1,88.28,0.1
O003382,P009,191,14.99,8.0,0.0
O003382,P012,56,58.24,40.43,0.09
O003382,P013,167,13.5,7.95,0.0
O003382,P010,95,14.69,9.29,0.11
O003383,P001,14,6.99,3.99,0.0
O003383,P010,13,16.5,8.61,0.0
O003383,P019,4,21.0,12.89,0.0
O003384,P012,12,64.0,39.17,0.0
O003384,P018,10,16.5,9.43,0.0
O003384,P010,9,16.5,8.27,0.0
O003384,P003,13,16.99,9.28,0.0
O003384,P013,13,13.5,7.24,0.0
O003385,P020,15,149.0,87.53,0.0
O003385,P019,41,21.0,11.58,0.0
O003385,P017,153,62.0,41.22,0.0
O003385,P011,20,165.0,85.7,0.0
O003385,P001,86,6.5,3.91,0.07
O003385,P004,148,9.78,6.61,0.15
O003386,P016,9,54.99,35.87,0.0
O003387,P009,171,14.99,6.81,0.0
O003387,P001,17,6.99,3.28,0.0
O003387,P004,131,11.5,5.69,0.0
O003387,P002,153,8.69,5.07,0.13
O003387,P015,82,79.0,50.53,0.0
O003388,P005,156,32.99,18.96,0.0
O003388,P012,70,64.0,35.95,0.0
O003388,P004,12,11.5,6.74,0.0
O003388,P013,162,12.55,8.13,0.07
O003388,P010,160,16.5,9.38,0.0
O003389,P002,11,9.99,4.68,0.0
O003389,P013,17,13.5,8.32,0.0
O003389,P014,12,17.0,11.45,0.0
O003389,P018,2,16.5,8.65,0.0
O003389,P012,14,64.0,39.44,0.0
O003390,P002,94,9.99,5.53,0.0
O003390,P001,56,6.99,3.59,0.0
O003390,P020,51,149.0,85.28,0.0
O003390,P012,130,64.0,37.86,0.0
O003390,P007,40,41.0,24.03,0.0
O003390,P016,143,51.69,30.96,0.06
O003391,P018,132,16.5,9.18,0.0
O003391,P017,131,62.0,39.25,0.0
O003392,P014,6,17.0,10.25,0.0
O003392,P008,12,8.25,5.09,0.0
O003392,P009,12,14.99,7.12,0.0
O003393,P014,8,17.0,9.82,0.0
O003393,P011,20,165.0,100.92,0.0
O003393,P005,11,32.99,17.8,0.0
O003393,P016,17,54.99,33.32,0.0
O003394,P019,87,21.0,12.03,0.0
O003394,P013,9,13.5,8.47,0.0
O003394,P020,194,129.63,84.26,0.13
O003394,P014,164,17.0,10.15,0.0
O003394,P016,103,54.99,31.85,0.0
O003394,P012,13,64.0,41.76,0.0
O003394,P017,9,53.94,35.82,0.13
O003394,P002,29,9.09,4.8,0.09
O003395,P018,68,16.5,8.69,0.0
O003395,P011,51,146.85,105.08,0.11
O003395,P016,20,47.84,32.0,0.13
O003395,P005,164,32.99,19.75,0.0
O003395,P012,194,57.6,39.69,0.1
O003395,P015,124,79.0,43.73,0.0
O003395,P003,175,16.99,9.87,0.0
O003396,P006,189,17.5,9.81,0.0
O003396,P016,123,50.04,29.46,0.09
O003396,P008,152,7.34,4.9,0.11
O003396,P013,146,12.02,8.62,0.11
O003396,P020,155,149.0,79.48,0.0
O003396,P002,144,9.99,4.63,0.0
O003396,P010,153,16.5,9.35,0.0
O003396,P012,125,64.0,41.38,0.0
O003396,P015,152,70.31,40.5,0.11
O003396,P007,84,35.67,21.7,0.13
O003397,P015,133,79.0,48.13,0.0
O003397,P003,36,16.99,8.32,0.0
O003397,P013,56,12.55,8.89,0.07
O003397,P019,131,19.74,12.34,0.06
O003397,P008,118,7.51,4.87,0.09
O003397,P016,173,54.99,34.42,0.0
O003397,P001,183,6.22,3.62,0.11
O003397,P002,144,9.99,5.06,0.0
O003398,P012,156,64.0,38.41,0.0
O003398,P013,137,13.5,7.24,0.0
O003398,P016,81,48.39,32.52,0.12
O003399,P007,135,41.0,22.93,0.0
O003399,P010,127,16.5,7.83,0.0
O003399,P013,170,12.15,7.51,0.1
O003399,P003,71,15.12,8.35,0.11
O003399,P015,80,79.0,45.59,0.0
O003400,P017,46,62.0,36.76,0.0
O003400,P009,118,14.99,6.46,0.0
O003400,P018,94,14.19,9.82,0.14
O003400,P016,26,54.99,30.11,0.0
O003400,P014,125,14.79,9.53,0.13
O003400,P013,142,13.5,7.37,0.0
O003400,P004,5,10.46,5.82,0.09
O003400,P019,29,18.27,13.02,0.13
O003401,P011,199,165.0,85.6,0.0
O003401,P003,158,15.29,9.26,0.1
O003401,P006,30,17.5,9.87,0.0
O003401,P020,184,149.0,83.44,0.0
O003401,P019,119,18.9,11.23,0.1
O003401,P004,58,11.5,5.83,0.0
O003402,P003,156,16.99,9.28,0.0
O003402,P013,59,13.5,8.61,0.0
O003402,P016,156,49.49,32.79,0.1
O003402,P004,136,11.5,6.33,0.0
O003402,P005,50,29.69,19.74,0.1
O003402,P017,84,62.0,40.79,0.0
O003403,P005,14,32.99,17.29,0.0
O003403,P007,15,41.0,20.35,0.0
O003403,P012,17,64.0,40.68,0.0
O003404,P014,1,17.0,10.33,0.0
O003404,P003,5,16.99,8.76,0.0
O003404,P007,3,41.0,22.97,0.0
O003405,P015,15,79.0,41.69,0.0
O003405,P005,7,32.99,17.51,0.0
O003405,P004,16,11.5,6.63,0.0
O003405,P017,17,62.0,36.72,0.0
O003406,P004,187,11.5,5.6,0.0
O003406,P007,71,41.0,22.04,0.0
O003406,P012,189,64.0,39.56,0.0
O003406,P008,62,7.75,4.55,0.06
O003406,P020,76,149.0,97.21,0.0
O003406,P013,20,13.5,8.88,0.0
O003407,P008,160,7.59,4.58,0.08
O003407,P003,49,16.99,9.19,0.0
O003407,P019,114,21.0,12.8,0.0
O003407,P006,102,17.5,9.64,0.0
O003407,P015,82,71.1,42.19,0.1
O003408,P003,128,16.99,8.33,0.0
O003408,P008,182,8.25,4.6,0.0
O003408,P002,149,9.99,4.81,0.0
O003408,P014,62,14.96,9.5,0.12
O003408,P017,195,62.0,40.92,0.0
O003409,P005,18,32.99,19.93,0.0
O003409,P015,4,79.0,45.17,0.0
O003409,P008,4,8.25,4.36,0.0
O003409,P012,17,64.0,42.78,0.0
O003409,P009,4,14.99,6.35,0.0
O003410,P005,19,32.99,17.41,0.0
O003410,P020,5,149.0,78.79,0.0
O003410,P010,11,16.5,9.46,0.0
O003410,P012,12,64.0,37.77,0.0
O003410,P002,5,9.99,5.57,0.0
O003411,P017,3,62.0,42.82,0.0
O003411,P020,10,149.0,77.76,0.0
O003411,P012,7,64.0,38.96,0.0
O003411,P019,9,21.0,10.87,0.0
O003411,P005,9,32.99,18.98,0.0
O003412,P011,155,165.0,94.63,0.0
O003412,P014,70,14.45,10.26,0.15
O003412,P018,152,14.52,10.13,0.12
O003412,P001,94,5.94,3.93,0.15
O003413,P007,15,41.0,21.24,0.0
O003413,P019,11,21.0,12.88,0.0
O003413,P017,16,62.0,36.22,0.0
O003414,P018,10,16.5,9.59,0.0
O003414,P013,4,13.5,8.32,0.0
O003415,P001,15,6.99,3.65,0.0
O003415,P002,8,9.99,5.66,0.0
O003415,P006,13,17.5,9.47,0.0
O003415,P003,5,16.99,8.11,0.0
O003415,P020,4,149.0,76.79,0.0
O003416,P004,12,11.5,5.6,0.0
O003416,P006,12,17.5,8.91,0.0
O003417,P003,8,16.99,9.27,0.0
O003417,P007,5,41.0,22.78,0.0
O003417,P011,11,165.0,93.07,0.0
O003417,P005,16,32.99,18.73,0.0
O003417,P008,14,8.25,4.59,0.0
O003418,P013,56,12.42,7.92,0.08
O003418,P001,29,6.36,3.71,0.09
O003418,P002,45,9.99,5.37,0.0
O003418,P018,191,16.5,10.03,0.0
O003418,P019,86,21.0,12.25,0.0
O003418,P016,153,48.94,29.62,0.11
O003418,P005,158,32.99,18.54,0.0
O003418,P011,108,141.9,105.3,0.14
O003418,P007,94,41.0,20.53,0.0
O003418,P009,13,13.49,6.46,0.1
O003419,P015,86,79.0,43.88,0.0
O003419,P014,131,14.79,9.21,0.13
O003419,P009,81,14.99,7.09,0.0
O003419,P005,43,32.99,16.95,0.0
O003419,P018,65,14.85,9.64,0.1
O003419,P010,11,16.5,9.45,0.0
O003419,P012,179,64.0,35.41,0.0
O003419,P019,127,21.0,10.8,0.0
O003420,P004,5,11.5,5.72,0.0
O003420,P005,15,32.99,20.45,0.0
O003420,P003,20,16.99,8.44,0.0
O003420,P020,3,149.0,82.14,0.0
O003421,P017,9,62.0,38.52,0.0
O003421,P007,9,41.0,20.48,0.0
O003421,P011,5,165.0,105.46,0.0
O003421,P020,1,149.0,82.45,0.0
O003421,P015,18,79.0,43.41,0.0
O003422,P008,12,8.25,4.66,0.0
O003422,P020,6,149.0,86.61,0.0
O003422,P012,1,64.0,35.69,0.0
O003422,P003,12,16.99,8.47,0.0
O003422,P017,12,62.0,39.55,0.0
O003423,P007,162,41.0,23.99,0.0
O003423,P006,22,15.05,10.06,0.14
O003423,P003,173,16.99,10.13,0.0
O003423,P018,102,16.5,8.6,0.0
O003423,P017,26,62.0,40.98,0.0
O003424,P015,44,79.0,43.14,0.0
O003424,P014,100,17.0,9.86,0.0
O003425,P016,12,54.99,35.46,0.0
O003425,P010,48,16.5,9.22,0.0
O003425,P008,64,8.25,4.71,0.0
O003425,P002,138,9.99,5.28,0.0
O003425,P005,44,29.03,18.54,0.12
O003425,P017,110,56.42,36.77,0.09
O003425,P013,12,13.5,7.88,0.0
O003425,P003,169,16.99,8.59,0.0
O003426,P014,184,15.98,10.99,0.06
O003426,P010,169,16.5,9.18,0.0
O003426,P008,92,8.25,4.58,0.0
O003426,P007,147,41.0,22.54,0.0
O003426,P011,102,165.0,94.47,0.0
O003427,P012,190,56.96,35.86,0.11
O003427,P001,24,6.99,3.82,0.0
O003427,P016,174,54.99,36.5,0.0
O003427,P020,151,149.0,96.38,0.0
O003427,P013,6,11.61,9.08,0.14
O003427,P015,99,79.0,45.17,0.0
O003427,P007,60,41.0,21.54,0.0
O003427,P004,54,10.58,6.42,0.08
O003427,P009,87,14.99,6.95,0.0
O003427,P014,27,15.47,10.21,0.09
O003428,P014,43,17.0,11.44,0.0
O003428,P015,107,79.0,50.37,0.0
O003428,P010,163,16.5,9.6,0.0
O003428,P019,52,21.0,11.63,0.0
O003428,P002,108,9.99,4.66,0.0
O003428,P011,82,141.9,103.23,0.14
O003429,P020,198,140.06,92.21,0.06
O003429,P012,199,64.0,42.01,0.0
O003429,P018,144,14.19,9.96,0.14
O003429,P008,13,7.34,5.15,0.11
O003429,P013,153,11.88,8.37,0.12
O003429,P001,76,6.99,3.17,0.0
O003429,P016,193,54.99,35.62,0.0
O003429,P005,148,32.99,17.0,0.0
O003429,P009,156,14.09,7.69,0.06
O003429,P004,162,11.5,6.73,0.0
O003430,P015,179,79.0,42.54,0.0
O003430,P019,56,21.0,12.98,0.0
O003430,P006,178,17.5,9.42,0.0
O003431,P012,16,64.0,38.92,0.0
O003431,P008,15,8.25,4.58,0.0
O003431,P006,12,17.5,8.94,0.0
O003432,P003,14,16.99,9.02,0.0
O003432,P013,11,13.5,8.61,0.0
O003432,P005,1,32.99,17.72,0.0
O003432,P010,7,16.5,8.22,0.0
O003432,P016,20,54.99,34.01,0.0
O003433,P002,150,9.19,5.2,0.08
O003433,P004,90,11.5,6.8,0.0
O003433,P012,59,56.96,35.86,0.11
O003434,P013,42,13.5,8.4,0.0
O003434,P009,50,13.04,7.17,0.13
O003434,P007,39,37.72,22.95,0.08
O003434,P012,78,64.0,38.33,0.0
O003434,P016,49,50.59,32.25,0.08
O003434,P002,138,9.99,4.76,0.0
O003434,P018,30,14.85,9.76,0.1
O003434,P015,60,79.0,41.07,0.0
O003434,P008,22,8.25,4.82,0.0
O003434,P001,110,5.94,3.95,0.15
O003435,P016,177,54.99,30.66,0.0
O003435,P005,56,30.02,18.65,0.09
O003435,P008,146,7.09,4.33,0.14
O003435,P010,55,16.5,8.67,0.0
O003435,P019,133,21.0,13.16,0.0
O003436,P007,141,41.0,20.15,0.0
O003436,P016,134,54.99,36.78,0.0
O003436,P008,70,8.25,4.71,0.0
O003436,P012,167,58.24,39.8,0.09
O003436,P004,103,11.5,6.34,0.0
O003436,P014,144,15.3,10.16,0.1
O003437,P014,62,17.0,10.23,0.0
O003437,P019,168,18.06,13.21,0.14
O003437,P008,73,8.25,4.28,0.0
O003438,P017,2,62.0,40.0,0.0
O003438,P018,3,16.5,9.46,0.0
O003438,P005,9,32.99,19.02,0.0
O003438,P010,4,16.5,9.75,0.0
O003439,P001,3,6.99,3.66,0.0
O003439,P008,6,8.25,4.5,0.0
O003439,P009,10,14.99,7.38,0.0
O003439,P007,20,41.0,25.01,0.0
O003440,P006,135,16.27,10.28,0.07
O003440,P003,151,15.97,8.38,0.06
O003440,P015,151,79.0,44.9,0.0
O003440,P009,52,14.99,7.6,0.0
O003440,P010,12,14.69,7.78,0.11
O003440,P016,124,46.74,29.68,0.15
O003440,P005,163,32.99,20.52,0.0
O003440,P020,82,149.0,82.11,0.0
O003440,P018,93,16.5,8.15,0.0
O003440,P011,12,165.0,109.12,0.0
O003441,P009,25,14.99,6.44,0.0
O003441,P016,161,54.99,33.84,0.0
O003441,P004,187,10.35,5.86,0.1
O003441,P020,115,135.59,78.21,0.09
O003442,P019,168,21.0,12.91,0.0
O003442,P013,144,13.5,7.59,0.0
O003442,P007,121,37.72,24.58,0.08
O003442,P003,122,16.99,8.59,0.0
O003442,P004,81,10.58,5.54,0.08
O003442,P001,96,6.43,3.15,0.08
O003442,P010,75,16.5,7.94,0.0
O003442,P009,72,13.64,6.63,0.09
O003443,P016,4,54.99,36.24,0.0
O003444,P002,139,9.99,4.76,0.0
O003444,P014,71,17.0,10.51,0.0
O003444,P004,153,9.89,6.46,0.14
O003445,P008,35,7.26,4.11,0.12
O003445,P012,172,64.0,40.97,0.0
O003445,P011,6,165.0,89.46,0.0
O003445,P018,159,16.5,8.51,0.0
O003446,P006,181,17.5,8.73,0.0
O003446,P017,55,62.0,42.66,0.0
O003446,P019,16,21.0,13.8,0.0
O003446,P020,136,149.0,82.62,0.0
O003447,P011,199,148.5,97.9,0.1
O003447,P019,172,19.74,12.88,0.06
O003447,P007,147,35.26,23.03,0.14
O003447,P017,43,53.32,42.62,0.14
O003447,P015,88,79.0,49.62,0.0
O003447,P020,133,138.57,91.48,0.07
O003447,P009,93,14.99,7.62,0.0
O003447,P014,145,15.3,11.11,0.1
O003448,P018,23,14.52,9.29,0.12
O003448,P006,141,17.5,8.15,0.0
O003448,P017,29,62.0,35.08,0.0
O003448,P003,187,15.29,9.64,0.1
O003449,P013,11,13.5,7.4,0.0
O003449,P011,9,165.0,102.26,0.0
O003449,P019,5,21.0,11.4,0.0
O003449,P016,3,54.99,31.25,0.0
O003450,P005,6,30.68,19.62,0.07
O003450,P020,127,149.0,91.6,0.0
O003450,P012,153,64.0,36.71,0.0
O003450,P004,97,11.5,6.61,0.0
O003450,P014,155,17.0,9.88,0.0
O003451,P013,149,13.5,9.0,0.0
O003451,P015,125,68.73,49.24,0.13
O003451,P010,35,16.5,8.14,0.0
O003451,P006,175,17.5,8.64,0.0
O003451,P005,63,32.99,16.88,0.0
O003451,P001,125,6.08,3.84,0.13
O003451,P017,187,57.66,42.83,0.07
O003451,P011,43,165.0,95.87,0.0
O003451,P009,143,14.99,6.51,0.0
O003451,P014,196,14.62,10.82,0.14
O003452,P014,173,17.0,11.07,0.0
O003452,P011,11,165.0,93.45,0.0
O003452,P010,35,16.5,9.31,0.0
O003452,P002,47,9.99,5.58,0.0
O003452,P016,178,47.29,30.13,0.14
O003452,P018,110,14.69,8.47,0.11
O003452,P017,52,62.0,41.21,0.0
O003452,P004,193,10.58,5.97,0.08
O003453,P007,7,41.0,20.74,0.0
O003454,P004,50,11.5,6.12,0.0
O003454,P019,132,21.0,13.76,0.0
O003454,P009,19,13.64,6.47,0.09
O003454,P002,140,9.99,4.68,0.0
O003454,P006,173,17.5,9.31,0.0
O003454,P012,33,64.0,40.61,0.0
O003454,P001,118,6.15,3.27,0.12
O003454,P008,122,8.25,4.43,0.0
O003454,P017,98,54.56,35.84,0.12
O003455,P006,150,16.1,8.53,0.08
O003455,P020,143,149.0,93.57,0.0
O003456,P017,41,62.0,38.43,0.0
O003456,P013,135,12.55,8.58,0.07
O003456,P005,82,32.99,18.61,0.0
O003456,P004,93,11.5,6.89,0.0
O003456,P014,132,17.0,11.21,0.0
O003456,P018,38,16.5,10.25,0.0
O003456,P010,94,16.5,9.02,0.0
O003456,P015,183,79.0,44.24,0.0
O003456,P003,172,16.99,8.3,0.0
O003456,P001,7,6.08,3.22,0.13
O003457,P010,19,16.5,8.45,0.0
O003457,P020,18,149.0,89.08,0.0
O003457,P007,16,41.0,23.66,0.0
O003458,P016,152,54.99,34.05,0.0
O003458,P005,54,32.99,17.04,0.0
O003458,P014,90,14.62,10.31,0.14
O003458,P012,72,64.0,41.72,0.0
O003458,P004,98,10.69,6.17,0.07
O003459,P007,81,38.95,23.78,0.05
O003459,P014,16,15.3,10.55,0.1
O003459,P020,132,141.55,90.0,0.05
O003459,P001,108,6.99,3.55,0.0
O003459,P004,182,11.5,5.75,0.0
O003460,P012,16,64.0,34.37,0.0
O003460,P014,12,17.0,11.38,0.0
O003461,P002,196,8.99,4.84,0.1
O003461,P005,191,30.35,17.42,0.08
O003461,P014,163,16.15,9.4,0.05
O003461,P016,136,54.99,35.1,0.0
O003461,P003,20,16.99,9.29,0.0
O003461,P006,179,17.5,10.13,0.0
O003461,P004,14,10.01,5.79,0.13
O003462,P014,40,14.62,9.81,0.14
O003462,P010,13,16.5,8.38,0.0
O003462,P017,52,62.0,42.58,0.0
O003462,P002,96,9.99,5.39,0.0
O003462,P001,103,6.99,3.32,0.0
O003462,P018,79,16.5,8.1,0.0
O003462,P011,78,165.0,108.11,0.0
O003463,P019,24,21.0,11.79,0.0
O003463,P009,133,12.74,7.34,0.15
O003463,P011,13,165.0,94.4,0.0
O003463,P005,52,30.35,18.18,0.08
O003463,P008,149,7.42,4.83,0.1
O003463,P012,128,64.0,37.58,0.0
O003464,P013,185,11.61,7.24,0.14
O003464,P007,106,41.0,22.29,0.0
O003464,P006,187,17.5,8.38,0.0
O003464,P018,194,16.5,9.76,0.0
O003464,P011,37,155.1,104.81,0.06
O003465,P016,102,54.99,31.32,0.0
O003465,P015,137,71.89,50.3,0.09
O003465,P019,50,21.0,10.9,0.0
O003465,P017,30,53.32,40.59,0.14
O003465,P010,52,16.5,8.18,0.0
O003465,P003,148,14.78,8.26,0.13
O003466,P010,136,15.02,8.95,0.09
O003466,P013,130,13.5,7.68,0.0
O003466,P007,113,41.0,24.21,0.0
O003466,P004,153,10.46,6.04,0.09
O003466,P015,120,67.94,48.85,0.14
O003467,P008,10,8.25,4.05,0.0
O003467,P005,17,32.99,20.65,0.0
O003467,P019,8,21.0,11.03,0.0
O003467,P003,9,16.99,8.66,0.0
O003467,P016,8,54.99,31.61,0.0
O003468,P003,147,16.99,8.26,0.0
O003468,P001,7,6.22,3.89,0.11
O003468,P006,117,17.5,9.92,0.0
O003468,P004,167,10.46,5.89,0.09
O003468,P002,173,9.09,4.99,0.09
O003468,P018,47,16.5,9.85,0.0
O003468,P019,180,18.48,13.12,0.12
O003468,P020,85,129.63,95.38,0.13
O003468,P015,138,71.1,45.38,0.1
O003468,P017,136,62.0,36.31,0.0
O003469,P020,133,149.0,83.11,0.0
O003469,P019,88,21.0,11.33,0.0
O003470,P018,25,16.5,9.77,0.0
O003470,P001,37,6.43,3.93,0.08
O003470,P006,9,17.5,9.88,0.0
O003470,P009,79,13.19,7.25,0.12
O003470,P005,135,32.99,17.09,0.0
O003470,P015,156,70.31,42.41,0.11
O003470,P008,76,8.25,4.57,0.0
O003470,P016,129,54.99,29.85,0.0
O003470,P004,120,10.69,6.07,0.07
O003470,P013,100,13.5,7.93,0.0
O003471,P008,117,7.34,4.23,0.11
O003471,P010,130,14.19,8.53,0.14
O003471,P006,132,17.5,9.23,0.0
O003471,P011,136,155.1,99.89,0.06
O003471,P016,81,54.99,31.39,0.0
O003471,P014,97,17.0,9.57,0.0
O003471,P019,118,21.0,11.31,0.0
O003471,P020,14,149.0,96.58,0.0
O003472,P012,2,64.0,38.78,0.0
O003472,P005,15,32.99,16.51,0.0
O003472,P018,17,16.5,8.31,0.0
O003472,P001,17,6.99,3.43,0.0
O003472,P016,6,54.99,29.98,0.0
O003473,P011,89,146.85,108.82,0.11
O003473,P012,109,55.68,38.59,0.13
O003473,P003,130,16.99,8.62,0.0
O003473,P014,166,17.0,10.43,0.0
O003474,P004,18,11.5,6.58,0.0
O003475,P012,5,64.0,34.35,0.0
O003476,P008,185,8.25,5.16,0.0
O003476,P010,50,16.5,9.55,0.0
O003476,P009,118,14.99,6.61,0.0
O003476,P002,81,9.99,5.1,0.0
O003476,P018,194,16.5,10.26,0.0
O003476,P014,172,17.0,9.65,0.0
O003477,P011,88,165.0,99.7,0.0
O003477,P004,139,11.5,6.25,0.0
O003477,P018,127,16.5,8.44,0.0
O003477,P005,101,32.99,16.67,0.0
O003477,P015,115,79.0,50.7,0.0
O003477,P001,194,6.99,4.01,0.0
O003477,P013,140,13.5,9.0,0.0
O003477,P017,93,62.0,36.72,0.0
O003477,P009,191,14.99,6.51,0.0
O003478,P020,25,131.12,92.89,0.12
O003478,P015,117,79.0,45.33,0.0
O003478,P003,170,16.99,8.65,0.0
O003478,P013,156,11.74,8.82,0.13
O003478,P004,166,11.5,6.57,0.0
O003478,P008,191,7.67,4.06,0.07
O003479,P016,130,47.29,35.44,0.14
O003479,P011,81,165.0,88.96,0.0
O003479,P020,141,137.08,84.99,0.08
O003479,P010,20,16.5,8.58,0.0
O003479,P014,34,17.0,11.45,0.0
O003480,P001,106,6.99,3.56,0.0
O003480,P019,83,21.0,11.43,0.0
O003480,P002,163,9.19,4.78,0.08
O003480,P003,198,15.29,8.39,0.1
O003481,P003,15,16.99,8.52,0.0
O003481,P007,119,35.26,20.12,0.14
O003481,P011,144,165.0,109.18,0.0
O003481,P005,178,32.99,18.12,0.0
O003481,P009,153,14.99,7.17,0.0
O003481,P019,30,18.69,13.34,0.11
O003481,P020,51,149.0,90.56,0.0
O003481,P012,38,56.96,42.28,0.11
O003481,P017,151,62.0,37.66,0.0
O003481,P008,46,7.42,5.03,0.1
O003482,P012,7,64.0,37.37,0.0
O003482,P007,174,41.0,20.34,0.0
O003482,P010,85,16.5,7.94,0.0
O003482,P014,32,17.0,9.59,0.0
O003483,P005,187,28.04,17.91,0.15
O003483,P012,113,64.0,40.71,0.0
O003483,P008,55,7.18,4.27,0.13
O003484,P016,20,50.04,33.02,0.09
O003484,P020,172,149.0,82.37,0.0
O003485,P003,194,16.99,8.54,0.0
O003485,P009,193,14.99,7.04,0.0
O003485,P012,27,60.16,35.55,0.06
O003485,P019,140,21.0,11.62,0.0
O003485,P007,108,41.0,22.52,0.0
O003485,P001,150,6.99,3.18,0.0
O003486,P013,195,11.61,9.04,0.14
O003486,P004,97,10.46,6.23,0.09
O003486,P020,196,134.1,91.76,0.1
O003486,P001,43,6.01,3.74,0.14
O003486,P014,58,17.0,10.85,0.0
